LAT,LON,PARAMETER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
26.25,-97.25,ALLSKY_SFC_SW_DWN,2.93,3.57,4.55,5.23,5.85,6.24,6.33,5.77,4.96,4.34,3.44,2.83,4.67
26.75,-97.25,ALLSKY_SFC_SW_DWN,2.93,3.57,4.55,5.23,5.85,6.24,6.33,5.77,4.96,4.34,3.44,2.83,4.67
27.25,-97.25,ALLSKY_SFC_SW_DWN,2.91,3.53,4.51,5.2,5.79,6.27,6.44,5.9,5.12,4.31,3.35,2.77,4.68
27.75,-97.25,ALLSKY_SFC_SW_DWN,2.91,3.53,4.51,5.2,5.79,6.27,6.44,5.9,5.12,4.31,3.35,2.77,4.68
28.25,-97.25,ALLSKY_SFC_SW_DWN,2.86,3.47,4.48,5.2,5.71,6.29,6.44,5.91,5.09,4.26,3.27,2.73,4.64
28.75,-97.25,ALLSKY_SFC_SW_DWN,2.86,3.47,4.48,5.2,5.71,6.29,6.44,5.91,5.09,4.26,3.27,2.73,4.64
29.25,-97.25,ALLSKY_SFC_SW_DWN,2.84,3.41,4.43,5.23,5.58,6.23,6.45,5.94,4.93,4.12,3.17,2.69,4.58
29.75,-97.25,ALLSKY_SFC_SW_DWN,2.84,3.41,4.43,5.23,5.58,6.23,6.45,5.94,4.93,4.12,3.17,2.69,4.58
30.25,-97.25,ALLSKY_SFC_SW_DWN,2.89,3.44,4.45,5.37,5.65,6.39,6.59,5.97,5.04,4.08,3.15,2.68,4.64
30.75,-97.25,ALLSKY_SFC_SW_DWN,2.89,3.44,4.45,5.37,5.65,6.39,6.59,5.97,5.04,4.08,3.15,2.68,4.64
31.25,-97.25,ALLSKY_SFC_SW_DWN,2.87,3.51,4.55,5.5,5.76,6.52,6.73,5.91,5.14,4.04,3.12,2.66,4.69
31.75,-97.25,ALLSKY_SFC_SW_DWN,2.87,3.51,4.55,5.5,5.76,6.52,6.73,5.91,5.14,4.04,3.12,2.66,4.69
32.25,-97.25,ALLSKY_SFC_SW_DWN,2.83,3.52,4.56,5.59,5.92,6.54,6.76,5.87,5.16,4.02,3.06,2.59,4.7
32.75,-97.25,ALLSKY_SFC_SW_DWN,2.83,3.52,4.56,5.59,5.92,6.54,6.76,5.87,5.16,4.02,3.06,2.59,4.7
14.75,-96.75,ALLSKY_SFC_SW_DWN,5.89,6.57,7.26,7.3,6.61,5.43,5.48,5.51,4.86,5.7,5.75,5.59,6
15.25,-96.75,ALLSKY_SFC_SW_DWN,5.62,6.3,7,7.22,6.57,5.44,5.75,5.56,4.91,5.46,5.53,5.36,5.89
15.75,-96.75,ALLSKY_SFC_SW_DWN,5.62,6.3,7,7.22,6.57,5.44,5.75,5.56,4.91,5.46,5.53,5.36,5.89
16.25,-96.75,ALLSKY_SFC_SW_DWN,5.3,5.94,6.55,6.66,6.12,5.31,5.55,5.37,4.87,5.16,5.23,5.09,5.6
16.75,-96.75,ALLSKY_SFC_SW_DWN,5.3,5.94,6.55,6.66,6.12,5.31,5.55,5.37,4.87,5.16,5.23,5.09,5.6
17.25,-96.75,ALLSKY_SFC_SW_DWN,4.7,5.3,6.11,6.38,6.08,5.33,5.34,5.28,4.7,4.71,4.63,4.53,5.26
17.75,-96.75,ALLSKY_SFC_SW_DWN,4.7,5.3,6.11,6.38,6.08,5.33,5.34,5.28,4.7,4.71,4.63,4.53,5.26
18.25,-96.75,ALLSKY_SFC_SW_DWN,4,4.59,5.35,5.84,5.83,5.37,5.42,5.34,4.73,4.48,4.21,3.91,4.92
18.75,-96.75,ALLSKY_SFC_SW_DWN,4,4.59,5.35,5.84,5.83,5.37,5.42,5.34,4.73,4.48,4.21,3.91,4.92
19.25,-96.75,ALLSKY_SFC_SW_DWN,3.65,4.23,4.86,5.35,5.46,5.07,5.27,5.05,4.46,4.29,3.95,3.55,4.6
19.75,-96.75,ALLSKY_SFC_SW_DWN,3.65,4.23,4.86,5.35,5.46,5.07,5.27,5.05,4.46,4.29,3.95,3.55,4.6
20.25,-96.75,ALLSKY_SFC_SW_DWN,3.23,3.96,4.79,5.7,6.33,5.97,5.93,5.79,4.93,4.54,3.82,3.07,4.84
20.75,-96.75,ALLSKY_SFC_SW_DWN,3.23,3.96,4.79,5.7,6.33,5.97,5.93,5.79,4.93,4.54,3.82,3.07,4.84
21.25,-96.75,ALLSKY_SFC_SW_DWN,3.26,4.09,5.04,6.04,6.75,6.47,6.23,6.18,5.13,4.7,3.88,3.09,5.07
21.75,-96.75,ALLSKY_SFC_SW_DWN,3.26,4.09,5.04,6.04,6.75,6.47,6.23,6.18,5.13,4.7,3.88,3.09,5.07
22.25,-96.75,ALLSKY_SFC_SW_DWN,3.27,4.16,5.14,6.16,6.91,6.67,6.44,6.33,5.32,4.78,3.9,3.1,5.18
22.75,-96.75,ALLSKY_SFC_SW_DWN,3.27,4.16,5.14,6.16,6.91,6.67,6.44,6.33,5.32,4.78,3.9,3.1,5.18
23.25,-96.75,ALLSKY_SFC_SW_DWN,3.18,4.11,5.11,6.1,6.93,6.9,6.7,6.5,5.47,4.9,3.82,3.06,5.23
23.75,-96.75,ALLSKY_SFC_SW_DWN,3.18,4.11,5.11,6.1,6.93,6.9,6.7,6.5,5.47,4.9,3.82,3.06,5.23
24.25,-96.75,ALLSKY_SFC_SW_DWN,3.13,4.05,5.08,6.04,6.94,7.06,6.96,6.61,5.57,4.89,3.8,3,5.26
24.75,-96.75,ALLSKY_SFC_SW_DWN,3.13,4.05,5.08,6.04,6.94,7.06,6.96,6.61,5.57,4.89,3.8,3,5.26
25.25,-96.75,ALLSKY_SFC_SW_DWN,3.03,3.88,5.01,5.89,6.77,6.96,7.03,6.51,5.46,4.8,3.72,2.9,5.16
25.75,-96.75,ALLSKY_SFC_SW_DWN,3.03,3.88,5.01,5.89,6.77,6.96,7.03,6.51,5.46,4.8,3.72,2.9,5.16
26.25,-96.75,ALLSKY_SFC_SW_DWN,2.99,3.79,4.96,5.85,6.78,7.11,7.22,6.66,5.52,4.83,3.66,2.81,5.18
26.75,-96.75,ALLSKY_SFC_SW_DWN,2.99,3.79,4.96,5.85,6.78,7.11,7.22,6.66,5.52,4.83,3.66,2.81,5.18
27.25,-96.75,ALLSKY_SFC_SW_DWN,2.86,3.58,4.68,5.63,6.44,6.86,7.05,6.47,5.41,4.69,3.47,2.75,4.99
27.75,-96.75,ALLSKY_SFC_SW_DWN,2.86,3.58,4.68,5.63,6.44,6.86,7.05,6.47,5.41,4.69,3.47,2.75,4.99
28.25,-96.75,ALLSKY_SFC_SW_DWN,2.81,3.35,4.35,5.15,5.69,6.04,6.26,5.81,5.02,4.24,3.23,2.69,4.55
28.75,-96.75,ALLSKY_SFC_SW_DWN,2.81,3.35,4.35,5.15,5.69,6.04,6.26,5.81,5.02,4.24,3.23,2.69,4.55
29.25,-96.75,ALLSKY_SFC_SW_DWN,2.81,3.33,4.36,5.14,5.59,6.08,6.3,5.76,5.01,4.1,3.15,2.65,4.52
29.75,-96.75,ALLSKY_SFC_SW_DWN,2.81,3.33,4.36,5.14,5.59,6.08,6.3,5.76,5.01,4.1,3.15,2.65,4.52
30.25,-96.75,ALLSKY_SFC_SW_DWN,2.79,3.35,4.32,5.24,5.58,6.17,6.44,5.82,5.03,4.04,3.08,2.6,4.54
30.75,-96.75,ALLSKY_SFC_SW_DWN,2.79,3.35,4.32,5.24,5.58,6.17,6.44,5.82,5.03,4.04,3.08,2.6,4.54
31.25,-96.75,ALLSKY_SFC_SW_DWN,2.74,3.38,4.34,5.32,5.65,6.27,6.5,5.77,5.05,3.99,3,2.56,4.55
31.75,-96.75,ALLSKY_SFC_SW_DWN,2.74,3.38,4.34,5.32,5.65,6.27,6.5,5.77,5.05,3.99,3,2.56,4.55
32.25,-96.75,ALLSKY_SFC_SW_DWN,2.71,3.42,4.36,5.36,5.72,6.33,6.55,5.74,5.04,3.92,2.93,2.51,4.55
32.75,-96.75,ALLSKY_SFC_SW_DWN,2.71,3.42,4.36,5.36,5.72,6.33,6.55,5.74,5.04,3.92,2.93,2.51,4.55
14.75,-96.25,ALLSKY_SFC_SW_DWN,5.89,6.57,7.26,7.3,6.61,5.43,5.48,5.51,4.86,5.7,5.75,5.59,6
15.25,-96.25,ALLSKY_SFC_SW_DWN,5.62,6.3,7,7.22,6.57,5.44,5.75,5.56,4.91,5.46,5.53,5.36,5.89
15.75,-96.25,ALLSKY_SFC_SW_DWN,5.62,6.3,7,7.22,6.57,5.44,5.75,5.56,4.91,5.46,5.53,5.36,5.89
16.25,-96.25,ALLSKY_SFC_SW_DWN,5.3,5.94,6.55,6.66,6.12,5.31,5.55,5.37,4.87,5.16,5.23,5.09,5.6
16.75,-96.25,ALLSKY_SFC_SW_DWN,5.3,5.94,6.55,6.66,6.12,5.31,5.55,5.37,4.87,5.16,5.23,5.09,5.6
17.25,-96.25,ALLSKY_SFC_SW_DWN,4.7,5.3,6.11,6.38,6.08,5.33,5.34,5.28,4.7,4.71,4.63,4.53,5.26
17.75,-96.25,ALLSKY_SFC_SW_DWN,4.7,5.3,6.11,6.38,6.08,5.33,5.34,5.28,4.7,4.71,4.63,4.53,5.26
18.25,-96.25,ALLSKY_SFC_SW_DWN,4,4.59,5.35,5.84,5.83,5.37,5.42,5.34,4.73,4.48,4.21,3.91,4.92
18.75,-96.25,ALLSKY_SFC_SW_DWN,4,4.59,5.35,5.84,5.83,5.37,5.42,5.34,4.73,4.48,4.21,3.91,4.92
19.25,-96.25,ALLSKY_SFC_SW_DWN,3.65,4.23,4.86,5.35,5.46,5.07,5.27,5.05,4.46,4.29,3.95,3.55,4.6
19.75,-96.25,ALLSKY_SFC_SW_DWN,3.65,4.23,4.86,5.35,5.46,5.07,5.27,5.05,4.46,4.29,3.95,3.55,4.6
20.25,-96.25,ALLSKY_SFC_SW_DWN,3.23,3.96,4.79,5.7,6.33,5.97,5.93,5.79,4.93,4.54,3.82,3.07,4.84
20.75,-96.25,ALLSKY_SFC_SW_DWN,3.23,3.96,4.79,5.7,6.33,5.97,5.93,5.79,4.93,4.54,3.82,3.07,4.84
21.25,-96.25,ALLSKY_SFC_SW_DWN,3.26,4.09,5.04,6.04,6.75,6.47,6.23,6.18,5.13,4.7,3.88,3.09,5.07
21.75,-96.25,ALLSKY_SFC_SW_DWN,3.26,4.09,5.04,6.04,6.75,6.47,6.23,6.18,5.13,4.7,3.88,3.09,5.07
22.25,-96.25,ALLSKY_SFC_SW_DWN,3.27,4.16,5.14,6.16,6.91,6.67,6.44,6.33,5.32,4.78,3.9,3.1,5.18
22.75,-96.25,ALLSKY_SFC_SW_DWN,3.27,4.16,5.14,6.16,6.91,6.67,6.44,6.33,5.32,4.78,3.9,3.1,5.18
23.25,-96.25,ALLSKY_SFC_SW_DWN,3.18,4.11,5.11,6.1,6.93,6.9,6.7,6.5,5.47,4.9,3.82,3.06,5.23
23.75,-96.25,ALLSKY_SFC_SW_DWN,3.18,4.11,5.11,6.1,6.93,6.9,6.7,6.5,5.47,4.9,3.82,3.06,5.23
24.25,-96.25,ALLSKY_SFC_SW_DWN,3.13,4.05,5.08,6.04,6.94,7.06,6.96,6.61,5.57,4.89,3.8,3,5.26
24.75,-96.25,ALLSKY_SFC_SW_DWN,3.13,4.05,5.08,6.04,6.94,7.06,6.96,6.61,5.57,4.89,3.8,3,5.26
25.25,-96.25,ALLSKY_SFC_SW_DWN,3.03,3.88,5.01,5.89,6.77,6.96,7.03,6.51,5.46,4.8,3.72,2.9,5.16
25.75,-96.25,ALLSKY_SFC_SW_DWN,3.03,3.88,5.01,5.89,6.77,6.96,7.03,6.51,5.46,4.8,3.72,2.9,5.16
26.25,-96.25,ALLSKY_SFC_SW_DWN,2.99,3.79,4.96,5.85,6.78,7.11,7.22,6.66,5.52,4.83,3.66,2.81,5.18
26.75,-96.25,ALLSKY_SFC_SW_DWN,2.99,3.79,4.96,5.85,6.78,7.11,7.22,6.66,5.52,4.83,3.66,2.81,5.18
27.25,-96.25,ALLSKY_SFC_SW_DWN,2.86,3.58,4.68,5.63,6.44,6.86,7.05,6.47,5.41,4.69,3.47,2.75,4.99
27.75,-96.25,ALLSKY_SFC_SW_DWN,2.86,3.58,4.68,5.63,6.44,6.86,7.05,6.47,5.41,4.69,3.47,2.75,4.99
28.25,-96.25,ALLSKY_SFC_SW_DWN,2.81,3.35,4.35,5.15,5.69,6.04,6.26,5.81,5.02,4.24,3.23,2.69,4.55
28.75,-96.25,ALLSKY_SFC_SW_DWN,2.81,3.35,4.35,5.15,5.69,6.04,6.26,5.81,5.02,4.24,3.23,2.69,4.55
29.25,-96.25,ALLSKY_SFC_SW_DWN,2.81,3.33,4.36,5.14,5.59,6.08,6.3,5.76,5.01,4.1,3.15,2.65,4.52
29.75,-96.25,ALLSKY_SFC_SW_DWN,2.81,3.33,4.36,5.14,5.59,6.08,6.3,5.76,5.01,4.1,3.15,2.65,4.52
30.25,-96.25,ALLSKY_SFC_SW_DWN,2.79,3.35,4.32,5.24,5.58,6.17,6.44,5.82,5.03,4.04,3.08,2.6,4.54
30.75,-96.25,ALLSKY_SFC_SW_DWN,2.79,3.35,4.32,5.24,5.58,6.17,6.44,5.82,5.03,4.04,3.08,2.6,4.54
31.25,-96.25,ALLSKY_SFC_SW_DWN,2.74,3.38,4.34,5.32,5.65,6.27,6.5,5.77,5.05,3.99,3,2.56,4.55
31.75,-96.25,ALLSKY_SFC_SW_DWN,2.74,3.38,4.34,5.32,5.65,6.27,6.5,5.77,5.05,3.99,3,2.56,4.55
32.25,-96.25,ALLSKY_SFC_SW_DWN,2.71,3.42,4.36,5.36,5.72,6.33,6.55,5.74,5.04,3.92,2.93,2.51,4.55
32.75,-96.25,ALLSKY_SFC_SW_DWN,2.71,3.42,4.36,5.36,5.72,6.33,6.55,5.74,5.04,3.92,2.93,2.51,4.55
14.75,-95.75,ALLSKY_SFC_SW_DWN,5.92,6.58,7.25,7.26,6.53,5.34,5.5,5.46,4.95,5.8,5.81,5.61,6
15.25,-95.75,ALLSKY_SFC_SW_DWN,5.64,6.32,6.94,7.12,6.44,5.4,5.94,5.74,5.06,5.61,5.59,5.36,5.93
15.75,-95.75,ALLSKY_SFC_SW_DWN,5.64,6.32,6.94,7.12,6.44,5.4,5.94,5.74,5.06,5.61,5.59,5.36,5.93
16.25,-95.75,ALLSKY_SFC_SW_DWN,4.92,5.53,6.27,6.49,5.88,5.05,5.38,5.19,4.63,4.78,4.82,4.72,5.3
16.75,-95.75,ALLSKY_SFC_SW_DWN,4.92,5.53,6.27,6.49,5.88,5.05,5.38,5.19,4.63,4.78,4.82,4.72,5.3
17.25,-95.75,ALLSKY_SFC_SW_DWN,3.71,4.37,5.29,5.9,5.77,5.14,5.04,5.01,4.42,4.16,3.87,3.6,4.69
17.75,-95.75,ALLSKY_SFC_SW_DWN,3.71,4.37,5.29,5.9,5.77,5.14,5.04,5.01,4.42,4.16,3.87,3.6,4.69
18.25,-95.75,ALLSKY_SFC_SW_DWN,3.66,4.27,5.17,5.92,5.9,5.53,5.44,5.31,4.86,4.38,3.89,3.45,4.82
18.75,-95.75,ALLSKY_SFC_SW_DWN,3.66,4.27,5.17,5.92,5.9,5.53,5.44,5.31,4.86,4.38,3.89,3.45,4.82
19.25,-95.75,ALLSKY_SFC_SW_DWN,3.86,4.68,5.62,6.44,6.77,6.21,6.15,5.95,5.21,4.87,4.31,3.68,5.31
19.75,-95.75,ALLSKY_SFC_SW_DWN,3.86,4.68,5.62,6.44,6.77,6.21,6.15,5.95,5.21,4.87,4.31,3.68,5.31
20.25,-95.75,ALLSKY_SFC_SW_DWN,3.55,4.41,5.32,6.29,6.86,6.44,6.2,5.99,5.1,4.76,4.12,3.36,5.2
20.75,-95.75,ALLSKY_SFC_SW_DWN,3.55,4.41,5.32,6.29,6.86,6.44,6.2,5.99,5.1,4.76,4.12,3.36,5.2
21.25,-95.75,ALLSKY_SFC_SW_DWN,3.49,4.4,5.3,6.29,6.87,6.63,6.33,6.22,5.24,4.83,4.12,3.28,5.25
21.75,-95.75,ALLSKY_SFC_SW_DWN,3.49,4.4,5.3,6.29,6.87,6.63,6.33,6.22,5.24,4.83,4.12,3.28,5.25
22.25,-95.75,ALLSKY_SFC_SW_DWN,3.43,4.38,5.29,6.29,6.94,6.78,6.56,6.4,5.37,4.92,4.08,3.24,5.31
22.75,-95.75,ALLSKY_SFC_SW_DWN,3.43,4.38,5.29,6.29,6.94,6.78,6.56,6.4,5.37,4.92,4.08,3.24,5.31
23.25,-95.75,ALLSKY_SFC_SW_DWN,3.29,4.27,5.28,6.21,6.95,6.9,6.84,6.5,5.47,5.02,3.98,3.16,5.32
23.75,-95.75,ALLSKY_SFC_SW_DWN,3.29,4.27,5.28,6.21,6.95,6.9,6.84,6.5,5.47,5.02,3.98,3.16,5.32
24.25,-95.75,ALLSKY_SFC_SW_DWN,3.19,4.17,5.23,6.14,6.94,7,7.05,6.56,5.54,4.96,3.87,3.08,5.31
24.75,-95.75,ALLSKY_SFC_SW_DWN,3.19,4.17,5.23,6.14,6.94,7,7.05,6.56,5.54,4.96,3.87,3.08,5.31
25.25,-95.75,ALLSKY_SFC_SW_DWN,3.1,3.97,5.15,6.07,6.94,7.08,7.21,6.54,5.54,4.88,3.8,2.98,5.27
25.75,-95.75,ALLSKY_SFC_SW_DWN,3.1,3.97,5.15,6.07,6.94,7.08,7.21,6.54,5.54,4.88,3.8,2.98,5.27
26.25,-95.75,ALLSKY_SFC_SW_DWN,3,3.75,4.99,6,6.88,7.09,7.14,6.51,5.52,4.83,3.69,2.84,5.19
26.75,-95.75,ALLSKY_SFC_SW_DWN,3,3.75,4.99,6,6.88,7.09,7.14,6.51,5.52,4.83,3.69,2.84,5.19
27.25,-95.75,ALLSKY_SFC_SW_DWN,2.92,3.66,4.87,5.91,6.79,7.1,7.13,6.52,5.54,4.76,3.52,2.74,5.12
27.75,-95.75,ALLSKY_SFC_SW_DWN,2.92,3.66,4.87,5.91,6.79,7.1,7.13,6.52,5.54,4.76,3.52,2.74,5.12
28.25,-95.75,ALLSKY_SFC_SW_DWN,2.81,3.42,4.56,5.48,6.18,6.46,6.63,5.99,5.21,4.43,3.3,2.69,4.76
28.75,-95.75,ALLSKY_SFC_SW_DWN,2.81,3.42,4.56,5.48,6.18,6.46,6.63,5.99,5.21,4.43,3.3,2.69,4.76
29.25,-95.75,ALLSKY_SFC_SW_DWN,2.76,3.26,4.3,5.09,5.64,5.82,5.97,5.47,4.95,4.03,3.11,2.63,4.42
29.75,-95.75,ALLSKY_SFC_SW_DWN,2.76,3.26,4.3,5.09,5.64,5.82,5.97,5.47,4.95,4.03,3.11,2.63,4.42
30.25,-95.75,ALLSKY_SFC_SW_DWN,2.7,3.25,4.27,5.16,5.58,5.96,6.19,5.65,4.99,4,3.02,2.56,4.44
30.75,-95.75,ALLSKY_SFC_SW_DWN,2.7,3.25,4.27,5.16,5.58,5.96,6.19,5.65,4.99,4,3.02,2.56,4.44
31.25,-95.75,ALLSKY_SFC_SW_DWN,2.66,3.31,4.25,5.23,5.58,6.08,6.36,5.72,4.98,4,2.95,2.48,4.47
31.75,-95.75,ALLSKY_SFC_SW_DWN,2.66,3.31,4.25,5.23,5.58,6.08,6.36,5.72,4.98,4,2.95,2.48,4.47
32.25,-95.75,ALLSKY_SFC_SW_DWN,2.62,3.32,4.28,5.25,5.61,6.18,6.46,5.74,4.98,3.92,2.87,2.43,4.47
32.75,-95.75,ALLSKY_SFC_SW_DWN,2.62,3.32,4.28,5.25,5.61,6.18,6.46,5.74,4.98,3.92,2.87,2.43,4.47
14.75,-95.25,ALLSKY_SFC_SW_DWN,5.92,6.58,7.25,7.26,6.53,5.34,5.5,5.46,4.95,5.8,5.81,5.61,6
15.25,-95.25,ALLSKY_SFC_SW_DWN,5.64,6.32,6.94,7.12,6.44,5.4,5.94,5.74,5.06,5.61,5.59,5.36,5.93
15.75,-95.25,ALLSKY_SFC_SW_DWN,5.64,6.32,6.94,7.12,6.44,5.4,5.94,5.74,5.06,5.61,5.59,5.36,5.93
16.25,-95.25,ALLSKY_SFC_SW_DWN,4.92,5.53,6.27,6.49,5.88,5.05,5.38,5.19,4.63,4.78,4.82,4.72,5.3
16.75,-95.25,ALLSKY_SFC_SW_DWN,4.92,5.53,6.27,6.49,5.88,5.05,5.38,5.19,4.63,4.78,4.82,4.72,5.3
17.25,-95.25,ALLSKY_SFC_SW_DWN,3.71,4.37,5.29,5.9,5.77,5.14,5.04,5.01,4.42,4.16,3.87,3.6,4.69
17.75,-95.25,ALLSKY_SFC_SW_DWN,3.71,4.37,5.29,5.9,5.77,5.14,5.04,5.01,4.42,4.16,3.87,3.6,4.69
18.25,-95.25,ALLSKY_SFC_SW_DWN,3.66,4.27,5.17,5.92,5.9,5.53,5.44,5.31,4.86,4.38,3.89,3.45,4.82
18.75,-95.25,ALLSKY_SFC_SW_DWN,3.66,4.27,5.17,5.92,5.9,5.53,5.44,5.31,4.86,4.38,3.89,3.45,4.82
19.25,-95.25,ALLSKY_SFC_SW_DWN,3.86,4.68,5.62,6.44,6.77,6.21,6.15,5.95,5.21,4.87,4.31,3.68,5.31
19.75,-95.25,ALLSKY_SFC_SW_DWN,3.86,4.68,5.62,6.44,6.77,6.21,6.15,5.95,5.21,4.87,4.31,3.68,5.31
20.25,-95.25,ALLSKY_SFC_SW_DWN,3.55,4.41,5.32,6.29,6.86,6.44,6.2,5.99,5.1,4.76,4.12,3.36,5.2
20.75,-95.25,ALLSKY_SFC_SW_DWN,3.55,4.41,5.32,6.29,6.86,6.44,6.2,5.99,5.1,4.76,4.12,3.36,5.2
21.25,-95.25,ALLSKY_SFC_SW_DWN,3.49,4.4,5.3,6.29,6.87,6.63,6.33,6.22,5.24,4.83,4.12,3.28,5.25
21.75,-95.25,ALLSKY_SFC_SW_DWN,3.49,4.4,5.3,6.29,6.87,6.63,6.33,6.22,5.24,4.83,4.12,3.28,5.25
22.25,-95.25,ALLSKY_SFC_SW_DWN,3.43,4.38,5.29,6.29,6.94,6.78,6.56,6.4,5.37,4.92,4.08,3.24,5.31
22.75,-95.25,ALLSKY_SFC_SW_DWN,3.43,4.38,5.29,6.29,6.94,6.78,6.56,6.4,5.37,4.92,4.08,3.24,5.31
23.25,-95.25,ALLSKY_SFC_SW_DWN,3.29,4.27,5.28,6.21,6.95,6.9,6.84,6.5,5.47,5.02,3.98,3.16,5.32
23.75,-95.25,ALLSKY_SFC_SW_DWN,3.29,4.27,5.28,6.21,6.95,6.9,6.84,6.5,5.47,5.02,3.98,3.16,5.32
24.25,-95.25,ALLSKY_SFC_SW_DWN,3.19,4.17,5.23,6.14,6.94,7,7.05,6.56,5.54,4.96,3.87,3.08,5.31
24.75,-95.25,ALLSKY_SFC_SW_DWN,3.19,4.17,5.23,6.14,6.94,7,7.05,6.56,5.54,4.96,3.87,3.08,5.31
25.25,-95.25,ALLSKY_SFC_SW_DWN,3.1,3.97,5.15,6.07,6.94,7.08,7.21,6.54,5.54,4.88,3.8,2.98,5.27
25.75,-95.25,ALLSKY_SFC_SW_DWN,3.1,3.97,5.15,6.07,6.94,7.08,7.21,6.54,5.54,4.88,3.8,2.98,5.27
26.25,-95.25,ALLSKY_SFC_SW_DWN,3,3.75,4.99,6,6.88,7.09,7.14,6.51,5.52,4.83,3.69,2.84,5.19
26.75,-95.25,ALLSKY_SFC_SW_DWN,3,3.75,4.99,6,6.88,7.09,7.14,6.51,5.52,4.83,3.69,2.84,5.19
27.25,-95.25,ALLSKY_SFC_SW_DWN,2.92,3.66,4.87,5.91,6.79,7.1,7.13,6.52,5.54,4.76,3.52,2.74,5.12
27.75,-95.25,ALLSKY_SFC_SW_DWN,2.92,3.66,4.87,5.91,6.79,7.1,7.13,6.52,5.54,4.76,3.52,2.74,5.12
28.25,-95.25,ALLSKY_SFC_SW_DWN,2.81,3.42,4.56,5.48,6.18,6.46,6.63,5.99,5.21,4.43,3.3,2.69,4.76
28.75,-95.25,ALLSKY_SFC_SW_DWN,2.81,3.42,4.56,5.48,6.18,6.46,6.63,5.99,5.21,4.43,3.3,2.69,4.76
29.25,-95.25,ALLSKY_SFC_SW_DWN,2.76,3.26,4.3,5.09,5.64,5.82,5.97,5.47,4.95,4.03,3.11,2.63,4.42
29.75,-95.25,ALLSKY_SFC_SW_DWN,2.76,3.26,4.3,5.09,5.64,5.82,5.97,5.47,4.95,4.03,3.11,2.63,4.42
30.25,-95.25,ALLSKY_SFC_SW_DWN,2.7,3.25,4.27,5.16,5.58,5.96,6.19,5.65,4.99,4,3.02,2.56,4.44
30.75,-95.25,ALLSKY_SFC_SW_DWN,2.7,3.25,4.27,5.16,5.58,5.96,6.19,5.65,4.99,4,3.02,2.56,4.44
31.25,-95.25,ALLSKY_SFC_SW_DWN,2.66,3.31,4.25,5.23,5.58,6.08,6.36,5.72,4.98,4,2.95,2.48,4.47
31.75,-95.25,ALLSKY_SFC_SW_DWN,2.66,3.31,4.25,5.23,5.58,6.08,6.36,5.72,4.98,4,2.95,2.48,4.47
32.25,-95.25,ALLSKY_SFC_SW_DWN,2.62,3.32,4.28,5.25,5.61,6.18,6.46,5.74,4.98,3.92,2.87,2.43,4.47
32.75,-95.25,ALLSKY_SFC_SW_DWN,2.62,3.32,4.28,5.25,5.61,6.18,6.46,5.74,4.98,3.92,2.87,2.43,4.47
14.75,-94.75,ALLSKY_SFC_SW_DWN,5.94,6.58,7.24,7.2,6.35,5.2,5.45,5.53,5,5.82,5.85,5.63,5.98
15.25,-94.75,ALLSKY_SFC_SW_DWN,5.85,6.53,7.16,7.33,6.67,5.61,6.09,6.05,5.46,5.94,5.83,5.53,6.17
15.75,-94.75,ALLSKY_SFC_SW_DWN,5.85,6.53,7.16,7.33,6.67,5.61,6.09,6.05,5.46,5.94,5.83,5.53,6.17
16.25,-94.75,ALLSKY_SFC_SW_DWN,4.43,5.06,6.01,6.32,6.04,5.29,5.6,5.44,4.81,4.73,4.64,4.36,5.23
16.75,-94.75,ALLSKY_SFC_SW_DWN,4.43,5.06,6.01,6.32,6.04,5.29,5.6,5.44,4.81,4.73,4.64,4.36,5.23
17.25,-94.75,ALLSKY_SFC_SW_DWN,3.33,4.01,5.2,5.87,5.84,5.35,5.04,4.95,4.5,3.99,3.59,3.16,4.57
17.75,-94.75,ALLSKY_SFC_SW_DWN,3.33,4.01,5.2,5.87,5.84,5.35,5.04,4.95,4.5,3.99,3.59,3.16,4.57
18.25,-94.75,ALLSKY_SFC_SW_DWN,3.62,4.43,5.57,6.37,6.39,5.86,5.84,5.55,4.8,4.39,3.91,3.31,5
18.75,-94.75,ALLSKY_SFC_SW_DWN,3.62,4.43,5.57,6.37,6.39,5.86,5.84,5.55,4.8,4.39,3.91,3.31,5
19.25,-94.75,ALLSKY_SFC_SW_DWN,3.84,4.73,5.79,6.56,6.86,6.26,6.23,5.96,5.18,4.88,4.33,3.59,5.35
19.75,-94.75,ALLSKY_SFC_SW_DWN,3.84,4.73,5.79,6.56,6.86,6.26,6.23,5.96,5.18,4.88,4.33,3.59,5.35
20.25,-94.75,ALLSKY_SFC_SW_DWN,3.82,4.74,5.75,6.52,6.91,6.47,6.43,6.13,5.28,4.95,4.4,3.57,5.41
20.75,-94.75,ALLSKY_SFC_SW_DWN,3.82,4.74,5.75,6.52,6.91,6.47,6.43,6.13,5.28,4.95,4.4,3.57,5.41
21.25,-94.75,ALLSKY_SFC_SW_DWN,3.81,4.72,5.58,6.44,6.93,6.63,6.59,6.34,5.45,4.98,4.37,3.53,5.45
21.75,-94.75,ALLSKY_SFC_SW_DWN,3.81,4.72,5.58,6.44,6.93,6.63,6.59,6.34,5.45,4.98,4.37,3.53,5.45
